officialAdministrativeCode	adminArea1	adminArea2	adminArea3	latitude	longitude	nx	ny	officialOrder
4128753000	경기도	고양시일산서구	일산3동	37.674186	126.772344	56	129	1914
4128754500	경기도	고양시일산서구	탄현1동	37.694325	126.768419	56	129	1915
4128754600	경기도	고양시일산서구	탄현2동	37.702175	126.767663	56	130	1916
4128755000	경기도	고양시일산서구	주엽1동	37.667331	126.765442	56	129	1917
4128756000	경기도	고양시일산서구	주엽2동	37.671278	126.762467	56	129	1918
4128757000	경기도	고양시일산서구	대화동	37.680153	126.757222	56	129	1919
4128758000	경기도	고양시일산서구	송포동	37.6687	126.737611	56	129	1920
4128760000	경기도	고양시일산서구	덕이동	37.690913	126.754305	56	129	1921
4128761000	경기도	고양시일산서구	가좌동	37.684503	126.720931	55	129	1922
4129000000	경기도	과천시		37.426372	126.9898	60	124	1923
4129051000	경기도	과천시	중앙동	37.433286	126.9948	60	124	1924
4129051500	경기도	과천시	원문동	37.419376	126.98913	60	124	1925
4129052000	경기도	과천시	갈현동	37.4147	126.979399	60	123	1926
4129053000	경기도	과천시	별양동	37.421436	126.995889	60	124	1927
4129054000	경기도	과천시	부림동	37.430697	127.000667	60	124	1928
4129055000	경기도	과천시	과천동	37.445558	126.997531	60	124	1929
4129056000	경기도	과천시	문원동	37.427294	127.004567	60	124	1930
4131000000	경기도	구리시		37.591625	127.131864	62	127	1931
4131051000	경기도	구리시	갈매동	37.632283	127.118375	62	128	1932
4131052000	경기도	구리시	동구동	37.608994	127.1415	63	128	1933
4131053000	경기도	구리시	인창동	37.601714	127.137108	63	128	1934
4131054100	경기도	구리시	교문1동	37.598425	127.129886	62	127	1935
4131054200	경기도	구리시	교문2동	37.584222	127.136378	63	127	1936
4131057000	경기도	구리시	수택1동	37.5937	127.151289	63	127	1937
4131058000	경기도	구리시	수택2동	37.590419	127.142156	63	127	1938
4131059000	경기도	구리시	수택3동	37.589031	127.143086	63	127	1939
4136000000	경기도	남양주시		37.633178	127.218633	64	128	1940
4136025000	경기도	남양주시	와부읍	37.585003	127.213308	64	127	1941
4136025300	경기도	남양주시	진접읍	37.723614	127.191967	63	130	1942
4136025600	경기도	남양주시	화도읍	37.649619	127.310833	65	129	1943
4136025900	경기도	남양주시	진건읍	37.654144	127.181553	63	129	1944
4136026200	경기도	남양주시	오남읍	37.696175	127.206667	64	130	1945
4136026500	경기도	남양주시	퇴계원읍	37.646583	127.146722	63	128	1946
4136031000	경기도	남양주시	별내면	37.661408	127.120544	62	129	1947
4136034000	경기도	남양주시	수동면	37.700783	127.328233	66	130	1948
4136036000	경기도	남양주시	조안면	37.533067	127.305544	65	126	1949
4136051000	경기도	남양주시	호평동	37.651747	127.251133	64	129	1950
4136052000	경기도	남양주시	평내동	37.645697	127.238178	64	128	1951
4136053000	경기도	남양주시	금곡동	37.629283	127.207889	64	128	1952
4136054000	경기도	남양주시	양정동	37.613528	127.189278	63	128	1953
4136054500	경기도	남양주시	다산1동	37.604431	127.161044	63	128	1954
4136056500	경기도	남양주시	다산2동	37.606597	127.170597	63	128	1955
4136057000	경기도	남양주시	별내동	37.646161	127.121868	62	128	1956
4137000000	경기도	오산시		37.146914	127.079642	62	118	1957
4137051000	경기도	오산시	중앙동	37.146383	127.072644	62	118	1958
4137052300	경기도	오산시	대원1동	37.138651	127.071759	62	117	1959
4137052600	경기도	오산시	대원2동	37.132042	127.079028	62	117	1960
4137053000	경기도	오산시	남촌동	37.15175	127.065531	61	118	1961
4137054300	경기도	오산시	신장1동	37.17664	127.054555	61	118	1962
4137054600	경기도	오산시	신장2동	37.169762	127.065421	61	118	1963
4137055000	경기도	오산시	세마동	37.183872	127.040464	61	118	1964
4137056000	경기도	오산시	초평동	37.137008	127.042733	61	117	1965
4139000000	경기도	시흥시		37.377319	126.805078	57	123	1966
4139051000	경기도	시흥시	대야동	37.440236	126.790597	57	124	1967
4139052000	경기도	시흥시	신천동	37.435578	126.787131	57	124	1968
4139053100	경기도	시흥시	신현동	37.403353	126.786722	57	123	1969
4139054000	경기도	시흥시	은행동	37.433503	126.800078	57	124	1970
4139055000	경기도	시흥시	매화동	37.414856	126.817678	57	123	1971
4139057000	경기도	시흥시	목감동	37.381722	126.859419	58	123	1972
4139058100	경기도	시흥시	군자동	37.337097	126.787156	57	122	1973
4139058200	경기도	시흥시	월곶동	37.388583	126.739794	56	123	1974
4139058900	경기도	시흥시	정왕본동	37.3425	126.750244	56	122	1975
4139059100	경기도	시흥시	정왕1동	37.337183	126.745978	56	122	1976
4139059200	경기도	시흥시	정왕2동	37.348186	126.730922	56	122	1977
4139059300	경기도	시흥시	정왕3동	37.354925	126.728389	56	122	1978
4139059400	경기도	시흥시	정왕4동	37.362756	126.734453	56	122	1979
4139059600	경기도	시흥시	배곧1동	37.3717	126.7357	56	122	1980
4139059700	경기도	시흥시	배곧2동	37.368358	126.73089	56	122	1981
4139062100	경기도	시흥시	과림동	37.434006	126.834956	57	124	1982
4139063000	경기도	시흥시	연성동	37.378825	126.805556	57	123	1983
4139063100	경기도	시흥시	장곡동	37.379564	126.783339	57	123	1984
4139064000	경기도	시흥시	능곡동	37.366318	126.815846	57	122	1985
4139065000	경기도	시흥시	거북섬동	37.321064	126.683665	55	121	1986
4141000000	경기도	군포시		37.358658	126.9375	59	122	1987
4141051000	경기도	군포시	군포1동	37.350811	126.947578	59	122	1988
4141052000	경기도	군포시	군포2동	37.343606	126.945153	59	122	1989
4141054000	경기도	군포시	산본1동	37.370533	126.940619	59	122	1990
4141055000	경기도	군포시	산본2동	37.367197	126.934811	59	122	1991
4141056000	경기도	군포시	금정동	37.362556	126.941378	59	122	1992
4141057000	경기도	군포시	재궁동	37.355697	126.941175	59	122	1993
4141058000	경기도	군포시	오금동	37.348214	126.931642	59	122	1994
4141059000	경기도	군포시	수리동	37.353214	126.923133	59	122	1995
4141060000	경기도	군포시	궁내동	37.356808	126.923897	59	122	1996
4141061000	경기도	군포시	대야동	37.327442	126.917456	59	122	1997
4141062000	경기도	군포시	광정동	37.359239	126.930031	59	122	1998
4141063000	경기도	군포시	송부동	37.3162	126.9238	59	121	1999
4143000000	경기도	의왕시		37.34195	126.970389	60	122	2000
4143051000	경기도	의왕시	고천동	37.345069	126.977975	60	122	2001
4143052000	경기도	의왕시	부곡동	37.315881	126.958911	60	121	2002
4143053000	경기도	의왕시	오전동	37.350694	126.973642	60	122	2003
4143054000	경기도	의왕시	내손1동	37.383928	126.977333	60	123	2004
4143055000	경기도	의왕시	내손2동	37.383944	126.983111	60	123	2005
4143056000	경기도	의왕시	청계동	37.385758	126.998056	60	123	2006
4145000000	경기도	하남시		37.536497	127.217	64	126	2007
4145051000	경기도	하남시	천현동	37.516453	127.226189	64	126	2008
4145052000	경기도	하남시	신장1동	37.53595	127.211722	64	126	2009
4145053000	경기도	하남시	신장2동	37.538917	127.216133	64	126	2010
4145054000	경기도	하남시	덕풍1동	37.530722	127.202697	64	126	2011
4145055000	경기도	하남시	덕풍2동	37.539475	127.200253	64	126	2012
4145056000	경기도	하남시	덕풍3동	37.541044	127.208864	64	126	2013
4145058000	경기도	하남시	감북동	37.513431	127.163878	63	126	2014
4145058200	경기도	하남시	감일동	37.509158	127.158329	63	126	2015
4145058500	경기도	하남시	위례동	37.477164	127.152502	63	125	2016
4145059000	경기도	하남시	춘궁동	37.519406	127.1962	64	126	2017
4145060000	경기도	하남시	초이동	37.533719	127.172908	63	126	2018
4145061000	경기도	하남시	미사1동	37.566356	127.196067	64	127	2019
4145062000	경기도	하남시	미사2동	37.567044	127.185914	63	127	2020
4145063000	경기도	하남시	미사3동	37.549019	127.185065	63	126	2021
4146100000	경기도	용인시처인구		37.231478	127.203844	64	119	2022
4146125000	경기도	용인시처인구	포곡읍	37.275061	127.232942	64	120	2023
4146125300	경기도	용인시처인구	모현읍	37.32665	127.244597	64	122	2024
4146125600	경기도	용인시처인구	이동읍	37.138197	127.1983	64	117	2025
4146125900	경기도	용인시처인구	남사읍	37.112886	127.152697	63	117	2026
4146126200	경기도	용인시처인구	양지읍	37.235485	127.279851	65	120	2027
4146134000	경기도	용인시처인구	원삼면	37.163519	127.315122	66	118	2028
4146135000	경기도	용인시처인구	백암면	37.160514	127.377556	67	118	2029
4146151000	경기도	용인시처인구	중앙동	37.231256	127.207442	64	119	2030
4146152500	경기도	용인시처인구	역북동	37.234558	127.188142	64	120	2031
4146152600	경기도	용인시처인구	삼가동	37.249438	127.165853	63	120	2032
4146153500	경기도	용인시처인구	유림1동	37.252449	127.211683	64	120	2033
4146153600	경기도	용인시처인구	유림2동	37.247675	127.221796	64	120	2034
4146154000	경기도	용인시처인구	동부동	37.230028	127.221467	64	119	2035
4146300000	경기도	용인시기흥구		37.277597	127.116789	62	120	2036
4146351000	경기도	용인시기흥구	신갈동	37.269722	127.109019	62	120	2037
4146351600	경기도	용인시기흥구	영덕1동	37.277556	127.073782	62	120	2038
4146351700	경기도	용인시기흥구	영덕2동	37.266545	127.08963	62	120	2039
4146352000	경기도	용인시기흥구	구갈동	37.269983	127.129433	63	120	2040
4146353000	경기도	용인시기흥구	상갈동	37.258936	127.107386	62	120	2041
4146353500	경기도	용인시기흥구	보라동	37.253946	127.106121	62	120	2042
4146354000	경기도	용인시기흥구	기흥동	37.240289	127.104942	62	120	2043
4146355000	경기도	용인시기흥구	서농동	37.244006	127.0757	62	120	2044
4146356000	경기도	용인시기흥구	구성동	37.293978	127.121119	62	121	2045
4146357000	경기도	용인시기흥구	마북동	37.301131	127.125556	62	121	2046
4146357200	경기도	용인시기흥구	동백1동	37.277073	127.128359	63	120	2047
4146357500	경기도	용인시기흥구	동백2동	37.277138	127.128359	63	120	2048
4146357700	경기도	용인시기흥구	동백3동	37.28116	127.147386	63	121	2049
4146358600	경기도	용인시기흥구	상하동	37.271575	127.143111	63	120	2050
4146359000	경기도	용인시기흥구	보정동	37.316739	127.116511	62	121	2051
4146500000	경기도	용인시수지구		37.319386	127.100097	62	121	2052
4146551000	경기도	용인시수지구	풍덕천1동	37.325122	127.097156	62	121	2053
4146552000	경기도	용인시수지구	풍덕천2동	37.316581	127.090897	62	121	2054
4146553000	경기도	용인시수지구	신봉동	37.322381	127.075464	62	121	2055
4146554000	경기도	용인시수지구	죽전1동	37.328194	127.115922	62	122	2056
4146555000	경기도	용인시수지구	죽전2동	37.332042	127.111622	62	122	2057
4146555500	경기도	용인시수지구	죽전3동	37.327989	127.114182	62	122	2058
4146556000	경기도	용인시수지구	동천동	37.338872	127.101153	62	122	2059
4146557000	경기도	용인시수지구	상현1동	37.301833	127.083308	62	121	2060
4146558000	경기도	용인시수지구	상현2동	37.306633	127.088086	62	121	2061
4146558500	경기도	용인시수지구	상현3동	37.299607	127.072718	62	121	2062
4146559000	경기도	용인시수지구	성복동	37.310331	127.083233	62	121	2063
4148000000	경기도	파주시		37.757083	126.781953	56	131	2064
4148025000	경기도	파주시	문산읍	37.850228	126.7862	56	133	2065
4148025300	경기도	파주시	파주읍	37.830236	126.818619	57	132	2066
4148025600	경기도	파주시	법원읍	37.846364	126.884575	58	133	2067
4148026200	경기도	파주시	조리읍	37.742044	126.807067	57	130	2068
4148031000	경기도	파주시	월롱면	37.793267	126.792353	57	132	2069
4148032000	경기도	파주시	탄현면	37.799717	126.718289	55	132	2070
4148035000	경기도	파주시	광탄면	37.773233	126.853308	58	131	2071
4148036000	경기도	파주시	파평면	37.91925	126.840131	57	134	2072
4148037000	경기도	파주시	적성면	37.951714	126.919853	59	135	2073
4148039000	경기도	파주시	장단면	37.871583	126.710753	55	133	2074
4148051000	경기도	파주시	금촌1동	37.763517	126.778186	56	131	2075
4148052000	경기도	파주시	금촌2동	37.748839	126.779475	56	131	2076
4148053000	경기도	파주시	금촌3동	37.771451	126.778369	56	131	2077
4148054000	경기도	파주시	교하동	37.753024	126.746911	56	131	2078
4148055000	경기도	파주시	운정1동	37.724181	126.751262	56	130	2079
4148056000	경기도	파주시	운정2동	37.723969	126.751558	56	130	2080
4148057000	경기도	파주시	운정3동	37.724187	126.751263	56	130	2081
4148058000	경기도	파주시	운정4동	37.718998	126.768705	56	130	2082
4148059000	경기도	파주시	운정5동	37.720269	126.710798	55	130	2083
4148060000	경기도	파주시	운정6동	37.712646	126.720437	55	130	2084
4150000000	경기도	이천시		37.275436	127.443219	68	121	2085
4150025000	경기도	이천시	장호원읍	37.112058	127.618953	71	117	2086
4150025300	경기도	이천시	부발읍	37.280833	127.488889	69	121	2087
4150031000	경기도	이천시	신둔면	37.303458	127.406175	67	121	2088
4150032000	경기도	이천시	백사면	37.336192	127.492908	69	122	2089
4150033000	경기도	이천시	호법면	37.220322	127.427022	68	119	2090
4150034000	경기도	이천시	마장면	37.246111	127.360233	66	120	2091
4150035000	경기도	이천시	대월면	37.227042	127.4945	69	119	2092
4150036000	경기도	이천시	모가면	37.168858	127.482286	69	118	2093
4150037000	경기도	이천시	설성면	37.129664	127.524011	69	117	2094
4150038000	경기도	이천시	율면	37.091428	127.548544	70	117	2095
4150051000	경기도	이천시	창전동	37.280064	127.443242	68	121	2096
4150051500	경기도	이천시	증포동	37.287539	127.454753	68	121	2097
4150052000	경기도	이천시	중리동	37.275386	127.4441	68	121	2098
4150053000	경기도	이천시	관고동	37.279797	127.442733	68	121	2099
4155000000	경기도	안성시		37.005175	127.281844	65	115	2100
4155025000	경기도	안성시	공도읍	36.995872	127.173889	63	114	2101
4155031000	경기도	안성시	보개면	37.020256	127.293086	65	115	2102
4155032000	경기도	안성시	금광면	36.994292	127.319753	66	114	2103
4155033000	경기도	안성시	서운면	36.9402	127.261389	65	113	2104
4155034000	경기도	안성시	미양면	36.972417	127.217408	64	114	2105
4155035000	경기도	안성시	대덕면	37.009553	127.239975	64	115	2106
4155036000	경기도	안성시	양성면	37.056975	127.196675	64	116	2107
4155038000	경기도	안성시	원곡면	37.036881	127.131642	63	115	2108
4155039000	경기도	안성시	일죽면	37.087658	127.479264	69	116	2109
4155040000	경기도	안성시	죽산면	37.075706	127.424508	68	116	2110
4155041000	경기도	안성시	삼죽면	37.070169	127.376953	67	116	2111
4155042000	경기도	안성시	고삼면	37.079872	127.265464	65	116	2112
4155051000	경기도	안성시	안성1동	37.002822	127.276397	65	115	2113
4155052000	경기도	안성시	안성2동	36.997739	127.272197	65	114	2114
4155053000	경기도	안성시	안성3동	37.011306	127.259875	65	115	2115
4157000000	경기도	김포시		37.612458	126.717778	55	128	2116
4157025000	경기도	김포시	통진읍	37.68895	126.599378	53	129	2117
4157025300	경기도	김포시	고촌읍	37.603868	126.772777	56	127	2118
4157025600	경기도	김포시	양촌읍	37.657464	126.625369	54	129	2119
4157034000	경기도	김포시	대곶면	37.646367	126.583931	53	128	2120
4157035000	경기도	김포시	월곶면	37.714264	126.554678	53	130	2121
4157036000	경기도	김포시	하성면	37.717372	126.633342	54	130	2122
4157051500	경기도	김포시	김포본동	37.624639	126.707744	55	128	2123
4157052500	경기도	김포시	장기본동	37.649647	126.673944	55	128	2124
4157054000	경기도	김포시	사우동	37.616539	126.719133	55	128	2125
4157055000	경기도	김포시	풍무동	37.602025	126.725911	55	127	2126
4157056000	경기도	김포시	장기동	37.63973	126.671338	55	128	2127
4157057000	경기도	김포시	구래동	37.646461	126.623716	54	128	2128
4157057500	경기도	김포시	마산동	37.641265	126.643823	54	128	2129
4157058000	경기도	김포시	운양동	37.651661	126.683708	55	129	2130
4159100000	경기도	화성시만세구		37.137701	126.925662	59	117	2131
4159125000	경기도	화성시만세구	우정읍	37.089833	126.815296	57	116	2132
4159125300	경기도	화성시만세구	향남읍	37.132436	126.920347	59	117	2133
4159125600	경기도	화성시만세구	남양읍	37.193023	126.821321	57	119	2134
4159131000	경기도	화성시만세구	마도면	37.205479	126.769637	56	119	2135
4159132000	경기도	화성시만세구	송산면	37.217812	126.739162	56	119	2136
4159133000	경기도	화성시만세구	서신면	37.166575	126.708728	55	118	2137
4159134000	경기도	화성시만세구	팔탄면	37.162263	126.904858	59	118	2138
4159135000	경기도	화성시만세구	장안면	37.079765	126.831323	57	116	2139
4159136000	경기도	화성시만세구	양감면	37.081565	126.945491	59	116	2140
4159151000	경기도	화성시만세구	새솔동	37.281283	126.818682	57	120	2141
4159300000	경기도	화성시효행구		37.209185	126.959146	60	119	2142
4159325000	경기도	화성시효행구	봉담읍	37.220073	126.949538	59	119	2143
4159331000	경기도	화성시효행구	매송면	37.25234	126.909115	59	120	2144
4159332000	경기도	화성시효행구	비봉면	37.235171	126.87339	58	120	2145
4159333000	경기도	화성시효행구	정남면	37.160162	126.971047	60	118	2146
4159351000	경기도	화성시효행구	기배동	37.224394	126.984673	60	119	2147
4159500000	경기도	화성시병점구		37.20875	127.035903	61	119	2148
4159551000	경기도	화성시병점구	진안동	37.213327	127.03495	61	119	2149
4159552000	경기도	화성시병점구	병점1동	37.20687	127.037265	61	119	2150
4159553000	경기도	화성시병점구	병점2동	37.211482	127.043015	61	119	2151
4159554000	경기도	화성시병점구	반월동	37.233081	127.060585	61	119	2152
4159555000	경기도	화성시병점구	화산동	37.206035	127.014825	61	119	2153
4159700000	경기도	화성시동탄구		37.197238	127.09687	62	119	2154
4159751000	경기도	화성시동탄구	동탄1동	37.20653	127.071902	62	119	2155
4159752000	경기도	화성시동탄구	동탄2동	37.196857	127.072385	62	119	2156
4159753000	경기도	화성시동탄구	동탄3동	37.209882	127.058899	61	119	2157
4159754000	경기도	화성시동탄구	동탄4동	37.199675	127.112409	62	119	2158
4159755000	경기도	화성시동탄구	동탄5동	37.21025	127.103995	62	119	2159
4159756000	경기도	화성시동탄구	동탄6동	37.191526	127.090218	62	119	2160
4159757000	경기도	화성시동탄구	동탄7동	37.170562	127.110455	62	118	2161
4159758000	경기도	화성시동탄구	동탄8동	37.162315	127.105255	62	118	2162
4159759000	경기도	화성시동탄구	동탄9동	37.180656	127.138374	63	118	2163
4161000000	경기도	광주시		37.414506	127.257786	65	123	2164
4161025300	경기도	광주시	초월읍	37.382747	127.290833	65	123	2165
4161025900	경기도	광주시	곤지암읍	37.345925	127.3462	66	122	2166
4161033000	경기도	광주시	도척면	37.301736	127.333333	66	121	2167
4161034000	경기도	광주시	퇴촌면	37.463875	127.309142	66	125	2168
4161035000	경기도	광주시	남종면	37.491533	127.304	65	125	2169
4161037000	경기도	광주시	남한산성면	37.460497	127.247022	64	124	2170
4161051000	경기도	광주시	경안동	37.408119	127.259467	65	123	2171
4161052000	경기도	광주시	송정동	37.42589	127.255924	65	124	2172
4161054000	경기도	광주시	쌍령동	37.399763	127.26912	65	123	2173
4161055000	경기도	광주시	탄벌동	37.419676	127.243887	64	124	2174
4161056000	경기도	광주시	광남1동	37.391953	127.227479	64	123	2175
4161057000	경기도	광주시	광남2동	37.388978	127.227622	64	123	2176
4161058000	경기도	광주시	오포1동	37.366153	127.228593	64	122	2177
4161059000	경기도	광주시	오포2동	37.377723	127.254642	65	123	2178
4161060000	경기도	광주시	신현동	37.35964	127.158843	63	122	2179
4161061000	경기도	광주시	능평동	37.349713	127.167275	63	122	2180
4163000000	경기도	양주시		37.78245	127.047819	61	131	2181
4163025000	경기도	양주시	백석읍	37.792253	126.987753	60	132	2182
4163031000	경기도	양주시	은현면	37.872225	127.026642	61	133	2183
4163032000	경기도	양주시	남면	37.895394	126.978844	60	134	2184
4163033000	경기도	양주시	광적면	37.821964	126.985833	60	132	2185
4163034000	경기도	양주시	장흥면	37.715097	126.943267	59	130	2186
4163051000	경기도	양주시	양주1동	37.770644	127.046153	61	131	2187
4163052000	경기도	양주시	양주2동	37.803494	127.098889	62	132	2188
4163053000	경기도	양주시	회천1동	37.841364	127.068242	61	133	2189
4163054000	경기도	양주시	회천2동	37.819675	127.0499	61	132	2190
4163055000	경기도	양주시	회천3동	37.8349	127.070911	61	133	2191
4163057000	경기도	양주시	옥정1동	37.837219	127.090121	62	133	2192
4163058000	경기도	양주시	옥정2동	37.821355	127.094324	62	132	2193
4165000000	경기도	포천시		37.892156	127.202419	64	134	2194
4165025000	경기도	포천시	소흘읍	37.820656	127.140708	63	132	2195
4165031000	경기도	포천시	군내면	37.886236	127.219597	64	134	2196
4165032000	경기도	포천시	내촌면	37.78345	127.2307	64	131	2197
4165033000	경기도	포천시	가산면	37.845767	127.188431	63	133	2198
4165034000	경기도	포천시	신북면	37.93115	127.228633	64	135	2199
4165035000	경기도	포천시	창수면	37.988978	127.191222	63	136	2200
4165036000	경기도	포천시	영중면	37.999775	127.245678	64	136	2201
4165037000	경기도	포천시	일동면	37.958569	127.319344	66	135	2202
4165038000	경기도	포천시	이동면	38.027936	127.369344	66	137	2203
4165039000	경기도	포천시	영북면	38.086358	127.277664	65	138	2204
4165040000	경기도	포천시	관인면	38.154978	127.253253	64	140	2205
4165041000	경기도	포천시	화현면	37.898361	127.290178	65	134	2206
4165051000	경기도	포천시	포천동	37.895358	127.202244	64	134	2207
4165052000	경기도	포천시	선단동	37.851408	127.161331	63	133	2208
4167000000	경기도	여주시		37.295358	127.639622	71	121	2209
4167025000	경기도	여주시	가남읍	37.198928	127.547244	70	119	2210
4167031000	경기도	여주시	점동면	37.203214	127.664731	72	119	2211
4167032000	경기도	여주시	흥천면	37.330214	127.543708	70	122	2212
4167033000	경기도	여주시	금사면	37.389831	127.535431	69	123	2213
4167034500	경기도	여주시	세종대왕면	37.30018	127.573488	70	121	2214
4167035000	경기도	여주시	대신면	37.372286	127.588675	70	123	2215
4167036000	경기도	여주시	북내면	37.326506	127.681142	72	122	2216
4167037000	경기도	여주시	강천면	37.270069	127.713667	73	120	2217
4167038000	경기도	여주시	산북면	37.398728	127.445111	68	123	2218
4167051000	경기도	여주시	여흥동	37.292153	127.642022	71	121	2219
4167052000	경기도	여주시	중앙동	37.298681	127.628975	71	121	2220
4167053000	경기도	여주시	오학동	37.309894	127.644311	71	121	2221
4180000000	경기도	연천군		38.093364	127.077067	61	138	2222
4180025000	경기도	연천군	연천읍	38.101469	127.077997	61	138	2223
4180025300	경기도	연천군	전곡읍	38.025317	127.065431	61	137	2224
4180031000	경기도	연천군	군남면	38.082556	127.021111	60	138	2225
4180032000	경기도	연천군	청산면	37.979136	127.0698	61	136	2226
4180033000	경기도	연천군	백학면	38.027592	126.9194	59	137	2227
4180034000	경기도	연천군	미산면	38.044883	126.994942	60	137	2228
4180035000	경기도	연천군	왕징면	38.056078	127.014933	60	137	2229
4180036000	경기도	연천군	신서면	38.180158	127.109067	62	140	2230
4180037000	경기도	연천군	중면	38.133164	127.021331	60	139	2231
4180038000	경기도	연천군	장남면	37.979042	126.886356	58	136	2232
4182000000	경기도	가평군		37.828831	127.511778	69	133	2233
4182025000	경기도	가평군	가평읍	37.822617	127.518689	69	132	2234
4182031000	경기도	가평군	설악면	37.67345	127.496819	69	129	2235
4182032500	경기도	가평군	청평면	37.737683	127.426344	67	131	2236
4182033000	경기도	가평군	상면	37.801922	127.358864	66	132	2237
4182034500	경기도	가평군	조종면	37.814819	127.3554	66	132	2238
4182035000	경기도	가평군	북면	37.882894	127.5524	70	134	2239
4183000000	경기도	양평군		37.488936	127.489886	69	125	2240
4183025000	경기도	양평군	양평읍	37.484011	127.496067	69	125	2241
4183031000	경기도	양평군	강상면	37.474394	127.487644	69	125	2242
4183032000	경기도	양평군	강하면	37.492156	127.412786	67	125	2243
4183033000	경기도	양평군	양서면	37.541147	127.328153	66	126	2244
4183034000	경기도	양평군	옥천면	37.515489	127.458267	68	126	2245
4183035000	경기도	양평군	서종면	37.603786	127.350808	66	128	2246
4183036000	경기도	양평군	단월면	37.535742	127.675097	72	126	2247
4183037000	경기도	양평군	청운면	37.553483	127.712922	72	127	2248
4183038000	경기도	양평군	양동면	37.416289	127.757	73	124	2249
4183039500	경기도	양평군	지평면	37.471667	127.641444	71	125	2250
4183040000	경기도	양평군	용문면	37.483908	127.597889	70	125	2251
4183041000	경기도	양평군	개군면	37.423164	127.538953	70	124	2252
4300000000	충청북도			36.6325	127.493586	69	107	2253
4311100000	충청북도	청주시상당구		36.583997	127.511731	69	106	2254
4311131000	충청북도	청주시상당구	낭성면	36.619672	127.606189	71	106	2255
4311132000	충청북도	청주시상당구	미원면	36.63325	127.660556	72	107	2256
4311133000	충청북도	청주시상당구	가덕면	36.550722	127.551011	70	105	2257
4311134000	충청북도	청주시상당구	남일면	36.583997	127.511731	69	106	2258
4311135000	충청북도	청주시상당구	문의면	36.514836	127.498356	69	104	2259
4311152500	충청북도	청주시상당구	중앙동	36.636922	127.490319	69	107	2260
4311154500	충청북도	청주시상당구	성안동	36.629569	127.493531	69	107	2261
4311162000	충청북도	청주시상당구	탑대성동	36.630281	127.498967	69	107	2262
4311167000	충청북도	청주시상당구	영운동	36.615142	127.500997	69	106	2263
4311168000	충청북도	청주시상당구	금천동	36.621608	127.501444	69	106	2264
4311169000	충청북도	청주시상당구	용담.명암.산성동	36.632225	127.505719	69	107	2265
4311172000	충청북도	청주시상당구	용암1동	36.605889	127.503411	69	106	2266
4311173000	충청북도	청주시상당구	용암2동	36.604142	127.510164	69	106	2267
4311200000	충청북도	청주시서원구		36.637261	127.483289	69	107	2268
4311231000	충청북도	청주시서원구	남이면	36.557506	127.435842	68	105	2269
4311232000	충청북도	청주시서원구	현도면	36.483614	127.426242	68	103	2270
4311251000	충청북도	청주시서원구	사직1동	36.637261	127.483289	69	107	2271
4311252000	충청북도	청주시서원구	사직2동	36.628769	127.475842	69	106	2272
4311253000	충청북도	청주시서원구	사창동	36.630672	127.460944	68	107	2273
4311254000	충청북도	청주시서원구	모충동	36.624806	127.478978	69	106	2274
4311255000	충청북도	청주시서원구	산남동	36.607278	127.480686	69	106	2275
4311256000	충청북도	청주시서원구	분평동	36.605825	127.490686	69	106	2276
4311257000	충청북도	청주시서원구	수곡1동	36.615375	127.482108	69	106	2277
4311258000	충청북도	청주시서원구	수곡2동	36.614428	127.474197	69	106	2278
4311259000	충청북도	청주시서원구	성화.개신.죽림동	36.614167	127.450089	68	106	2279
4311300000	충청북도	청주시흥덕구		36.6182	127.359419	67	106	2280
4311325000	충청북도	청주시흥덕구	오송읍	36.606314	127.326722	66	106	2281
4311331000	충청북도	청주시흥덕구	강내면	36.6182	127.359419	67	106	2282
4311332000	충청북도	청주시흥덕구	옥산면	36.661686	127.377753	67	107	2283
4311370000	충청북도	청주시흥덕구	운천.신봉동	36.645019	127.478797	69	107	2284
4311374100	충청북도	청주시흥덕구	복대1동	36.632606	127.434731	68	107	2285
4311374200	충청북도	청주시흥덕구	복대2동	36.623292	127.445956	68	106	2286
4311374700	충청북도	청주시흥덕구	가경동	36.625939	127.435097	68	106	2287
4311375100	충청북도	청주시흥덕구	봉명1동	36.637417	127.461567	68	107	2288
4311375600	충청북도	청주시흥덕구	봉명2.송정동	36.641783	127.459956	68	107	2289
4311376000	충청북도	청주시흥덕구	강서제1동	36.623778	127.427833	68	106	2290
4311377000	충청북도	청주시흥덕구	강서제2동	36.658528	127.430422	68	107	2291
4311400000	충청북도	청주시청원구		36.644306	127.487664	69	107	2292
4311425000	충청북도	청주시청원구	내수읍	36.720894	127.537778	70	109	2293
4311425300	충청북도	청주시청원구	오창읍	36.739431	127.456689	68	109	2294
4311431000	충청북도	청주시청원구	북이면	36.736583	127.5444	70	109	2295
4311451000	충청북도	청주시청원구	우암동	36.644306	127.487664	69	107	2296
4311452000	충청북도	청주시청원구	내덕1동	36.655369	127.484853	69	107	2297
4311453000	충청북도	청주시청원구	내덕2동	36.654492	127.494289	69	107	2298
4311454000	충청북도	청주시청원구	율량.사천동	36.663708	127.492531	69	107	2299
4311455000	충청북도	청주시청원구	오근장동	36.691297	127.483308	69	108	2300
4313000000	충청북도	충주시		36.988181	127.928144	76	114	2301
4313025000	충청북도	충주시	주덕읍	36.972769	127.797733	74	114	2302
